model,label,precision,item_id,mode,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hardware
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_013,with_rag,5.732264518737793,6.123046875,1409,111,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_014,with_rag,5.829992294311523,6.123046875,1856,172,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_014,no_rag,5.481039047241211,6.123046875,196,159,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_015,no_rag,5.481995582580566,6.123046875,201,113,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_015,with_rag,5.755682945251465,6.123046875,1517,128,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_016,with_rag,5.807934761047363,6.123046875,1781,118,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_016,no_rag,5.484098434448242,6.123046875,212,118,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_017,no_rag,5.484672546386719,6.123046875,215,200,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_017,with_rag,5.750287055969238,6.123046875,1497,144,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_018,with_rag,5.748543739318848,6.123046875,1489,97,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_018,no_rag,5.482568740844727,6.123046875,204,131,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_019,no_rag,5.481995582580566,6.123046875,201,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_019,with_rag,5.806707382202148,6.123046875,1775,107,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_020,with_rag,5.825403213500977,6.123046875,1843,154,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,NF4,clinical_astra_b06_020,no_rag,5.483142852783203,6.123046875,207,451,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_001,no_rag,15.015691757202148,15.046875,214,68,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_001,with_rag,15.362903594970703,15.490234375,1701,129,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_001,with_rag,15.376180648803711,15.490234375,1749,91,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_001,no_rag,15.010160446166992,15.490234375,185,60,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_001,no_rag,15.010833740234375,15.490234375,189,98,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_001,with_rag,15.297447204589844,15.490234375,1413,123,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_001,with_rag,15.313167572021484,15.490234375,1490,182,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_001,no_rag,15.013662338256836,15.490234375,205,86,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b05_001,no_rag,15.016593933105469,15.509765625,218,138,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b05_001,with_rag,15.38813304901123,15.65625,1804,130,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b06_001,with_rag,15.360334396362305,15.65625,1689,116,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b06_001,no_rag,15.013662338256836,15.65625,205,87,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_002,no_rag,15.018173217773438,15.658203125,225,152,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_002,with_rag,15.332777976989746,15.658203125,1572,170,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_003,with_rag,15.344767570495605,15.658203125,1615,96,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_003,no_rag,15.010955810546875,15.658203125,193,96,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_004,no_rag,15.017722129821777,15.658203125,223,117,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_004,with_rag,15.348681449890137,15.658203125,1640,82,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_005,with_rag,15.376091003417969,15.658203125,1738,180,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_005,no_rag,15.017271041870117,15.658203125,221,134,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_006,no_rag,15.015240669250488,15.658203125,212,150,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_006,with_rag,15.330789566040039,15.658203125,1562,110,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_007,with_rag,15.362475395202637,15.658203125,1699,110,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_007,no_rag,15.020428657531738,15.658203125,235,104,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_008,no_rag,15.015015602111816,15.658203125,211,113,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_008,with_rag,15.313393592834473,15.658203125,1491,113,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_009,with_rag,15.377123832702637,15.658203125,1760,83,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_009,no_rag,15.015466690063477,15.658203125,213,133,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_010,no_rag,15.016593933105469,15.658203125,218,154,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_010,with_rag,15.32072925567627,15.658203125,1515,136,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_011,with_rag,15.4555082321167,15.828125,2091,122,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_011,no_rag,15.016376495361328,15.828125,217,156,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_012,no_rag,15.014789581298828,15.828125,210,85,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_012,with_rag,15.319790840148926,15.828125,1508,86,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_013,with_rag,15.323220252990723,15.828125,1532,94,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_013,no_rag,15.016203880310059,15.828125,216,115,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_014,no_rag,15.011631965637207,15.828125,196,105,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_014,with_rag,15.30910587310791,15.828125,1472,162,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_015,with_rag,15.363759994506836,15.828125,1705,128,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_015,no_rag,15.012686729431152,15.828125,200,85,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_016,no_rag,15.012083053588867,15.828125,198,144,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_016,with_rag,15.356908798217773,15.828125,1673,141,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_017,with_rag,15.348176956176758,15.828125,1637,109,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_017,no_rag,15.015240669250488,15.828125,212,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_018,no_rag,15.011857986450195,15.828125,197,153,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_018,with_rag,15.311814308166504,15.828125,1484,112,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_019,with_rag,15.34488582611084,15.828125,1616,178,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_019,no_rag,15.0144681930542,15.828125,202,190,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_020,no_rag,15.013662338256836,15.828125,205,115,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b01_020,with_rag,15.395491600036621,15.828125,1844,165,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_002,with_rag,15.333573341369629,15.828125,1576,133,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_002,no_rag,15.0098237991333,15.828125,183,119,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_003,no_rag,15.010664939880371,15.828125,188,106,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_003,with_rag,15.348069190979004,15.828125,1636,99,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_004,with_rag,15.397124290466309,15.828125,1851,97,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_004,no_rag,15.0098237991333,15.828125,183,72,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_005,no_rag,15.010160446166992,15.828125,185,123,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_005,with_rag,15.34405517578125,15.828125,1609,80,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_006,with_rag,15.376220703125,15.828125,1754,132,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_006,no_rag,15.009654998779297,15.828125,182,81,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_007,no_rag,15.010160446166992,15.828125,185,104,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_007,with_rag,15.361190795898438,15.828125,1693,139,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_008,with_rag,15.359049797058105,15.828125,1683,104,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_008,no_rag,15.010160446166992,15.828125,185,99,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_009,no_rag,15.012855052947998,15.828125,193,186,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_009,with_rag,15.349124908447266,15.828125,1642,112,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_010,with_rag,15.35289478302002,15.828125,1659,79,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_010,no_rag,15.012686729431152,15.828125,200,90,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_011,no_rag,15.116958141326904,15.833984375,189,1024,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_011,with_rag,15.30410385131836,15.833984375,1449,119,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_012,with_rag,15.306437492370605,15.833984375,1460,118,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_012,no_rag,15.010502815246582,15.833984375,191,114,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_013,no_rag,15.010497093200684,15.833984375,187,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_013,with_rag,15.391500473022461,15.833984375,1826,105,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_014,with_rag,15.356266021728516,15.833984375,1670,112,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_014,no_rag,15.010502815246582,15.833984375,191,104,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_015,no_rag,15.013225555419922,15.833984375,192,190,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_015,with_rag,15.356694221496582,15.833984375,1672,103,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_016,with_rag,15.335561752319336,15.833984375,1586,117,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_016,no_rag,15.012083053588867,15.833984375,198,125,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_017,no_rag,15.012083053588867,15.833984375,198,106,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_017,with_rag,15.310461044311523,15.833984375,1478,110,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_018,with_rag,15.334368705749512,15.833984375,1580,130,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_018,no_rag,15.011180877685547,15.833984375,194,105,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_019,no_rag,15.009991645812988,15.833984375,184,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_019,with_rag,15.32310962677002,15.833984375,1531,117,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_020,with_rag,15.348681449890137,15.833984375,1640,119,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b02_020,no_rag,15.013436317443848,15.833984375,204,141,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_002,no_rag,15.014338493347168,15.833984375,208,166,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_002,with_rag,15.335761070251465,15.833984375,1587,110,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_003,with_rag,15.406790733337402,15.833984375,1888,156,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_003,no_rag,15.019075393676758,15.833984375,229,192,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_004,no_rag,15.013023376464844,15.833984375,202,177,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_004,with_rag,15.35583782196045,15.833984375,1668,168,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_005,with_rag,15.327210426330566,15.833984375,1544,162,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_005,no_rag,15.016819953918457,15.833984375,219,142,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_006,no_rag,15.011631965637207,15.833984375,196,126,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_006,with_rag,15.331584930419922,15.833984375,1566,154,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_007,with_rag,15.334965705871582,15.833984375,1583,150,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_007,no_rag,15.015691757202148,15.833984375,214,150,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_008,no_rag,15.010664939880371,15.833984375,188,115,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_008,with_rag,15.310009956359863,15.833984375,1476,121,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_009,with_rag,15.291325569152832,15.833984375,1388,95,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_009,no_rag,15.010833740234375,15.833984375,189,122,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_010,no_rag,15.011857986450195,15.833984375,197,93,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_010,with_rag,15.322553634643555,15.833984375,1526,133,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_011,with_rag,15.337890625,15.833984375,1597,121,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_011,no_rag,15.010502815246582,15.833984375,191,95,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_012,no_rag,15.011406898498535,15.833984375,195,67,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_012,with_rag,15.336957931518555,15.833984375,1593,131,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_013,with_rag,15.337424278259277,15.833984375,1595,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_013,no_rag,15.010727882385254,15.833984375,192,118,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_014,no_rag,15.013023376464844,15.833984375,202,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_014,with_rag,15.347210884094238,15.833984375,1628,91,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_015,with_rag,15.34890365600586,15.833984375,1641,133,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_015,no_rag,15.016032218933105,15.833984375,215,126,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_016,no_rag,15.013887405395508,15.833984375,206,116,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_016,with_rag,15.347640037536621,15.833984375,1632,105,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_017,with_rag,15.376172065734863,15.833984375,1748,82,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_017,no_rag,15.014113426208496,15.833984375,207,95,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_018,no_rag,15.015240669250488,15.833984375,212,134,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_018,with_rag,15.3648681640625,15.833984375,1710,115,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_019,with_rag,15.346781730651855,15.833984375,1624,171,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_019,no_rag,15.014564514160156,15.833984375,209,99,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_020,no_rag,15.014338493347168,15.833984375,208,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b03_020,with_rag,15.301698684692383,15.833984375,1429,108,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_002,with_rag,15.349124908447266,15.833984375,1642,101,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_002,no_rag,15.016376495361328,15.833984375,217,64,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_003,no_rag,15.012855529785156,15.833984375,201,145,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_003,with_rag,15.40576457977295,15.833984375,1880,134,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_004,with_rag,15.33138656616211,15.833984375,1565,96,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_004,no_rag,15.011857986450195,15.833984375,197,74,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_005,no_rag,15.01583194732666,15.833984375,203,200,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_005,with_rag,15.353781700134277,15.833984375,1663,186,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_006,with_rag,15.353338241577148,15.833984375,1661,138,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_006,no_rag,15.019551277160645,15.833984375,205,228,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_007,no_rag,15.013887405395508,15.833984375,206,134,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_007,with_rag,15.319657325744629,15.833984375,1507,110,NVIDIA A100-SXM4-40GB
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,BF16,clinical_astra_b04_008,with_rag,15.33397102355957,15.833984375,1578,118,NVIDIA A100-SXM4-40GB
